Rank,Full Name,Title,Birth-Date,Death-Date,Biography,Links
872.0,Robert Capa,Photographer,1913,1954,"Robert Capa was a Hungarian-American war photographer and photojournalist who documented five major conflicts, including the D-Day landings. Known for his phrase 'if your pictures aren't good enough, you aren't close enough,' he captured the visceral reality and the human cost of war. His work and his role in founding Magnum Photos established the standard for modern combat photography.",https://en.wikipedia.org/wiki/Special:Search?search=Robert%20Capa
873.0,Man Ray,Artist,1890,1976,"Man Ray was an American visual artist who was a primary contributor to the Dada and Surrealist movements. Known for his work in photography, painting, and film, he invented the 'rayograph' and pushed the boundaries of artistic experimentation. His focus on the dreamlike and the irrational has made him a central figure in the history of the 20th-century avant-garde.",https://en.wikipedia.org/wiki/Special:Search?search=Man%20Ray
874.0,Cindy Sherman,Photographer,1954,2026,Cindy Sherman is an American artist known for her staged self-portraits that explore the construction of identity and the social roles of women. Her series 'Untitled Film Stills' established her as a primary figure in contemporary art and photography. Her work challenges the gaze of the viewer and the nature of visual representation in a mass-media world.,https://en.wikipedia.org/wiki/Special:Search?search=Cindy%20Sherman
875.0,Gerhard Richter,Artist,1932,2026,"Gerhard Richter is a German visual artist known for his incredible range of styles, from photo-realism to total abstraction. His work explores the relationship between painting and photography and the nature of historical memory. He is regarded as one of the most significant and influential artists of the post-war era, constantly questioning the possibilities of visual truth.",https://en.wikipedia.org/wiki/Special:Search?search=Gerhard%20Richter
876.0,John Ford,Director,1894,1973,"John Ford was an American filmmaker widely regarded as one of the greatest directors in cinematic history. He defined the Western genre with films like 'The Searchers' and 'Stagecoach,' capturing the mythology of the American frontier. His visual mastery and his focus on themes of honor, family, and the national experience earned him a record four Academy Awards.",https://en.wikipedia.org/wiki/Special:Search?search=John%20Ford
877.0,Howard Hawks,Director,1896,1977,"Howard Hawks was an American filmmaker known for his versatility and his masterful control of pacing and dialogue. He excelled in a wide range of genres, from the screwball comedy of 'Bringing Up Baby' to the hard-boiled noir of 'The Big Sleep.' His focus on professional competence and group dynamics has made him a primary influence on modern narrative cinema.",https://en.wikipedia.org/wiki/Special:Search?search=Howard%20Hawks
878.0,Billy Wilder,Director,1906,2002,"Billy Wilder was a Polish-born American filmmaker who was one of the most brilliant and cynical directors of the Golden Age of Hollywood. His work spanned masterpieces like 'Double Indemnity' and 'Some Like It Hot,' exploring the darker and more humorous aspects of human nature. His sharp wit and his mastery of storytelling earned him six Academy Awards and a status as a legend of cinema.",https://en.wikipedia.org/wiki/Special:Search?search=Billy%20Wilder
879.0,Frank Capra,Director,1897,1991,Frank Capra was an American filmmaker who became the primary cinematic voice for the common man and the American ideal in the 1930s and 40s. Films like 'Mr. Smith Goes to Washington' and 'It's a Wonderful Life' explored themes of individual integrity and the power of community. His optimistic and humanistic vision remains a central part of the national identity of the United States.,https://en.wikipedia.org/wiki/Special:Search?search=Frank%20Capra
880.0,Sergio Leone,Director,1929,1989,"Sergio Leone was an Italian filmmaker who created the 'Spaghetti Western' and redefined the visual and auditory language of the genre. His 'Dollars Trilogy' and his epic 'Once Upon a Time in the West' utilized extreme close-ups, long shots, and the iconic music of Ennio Morricone. He is regarded as a primary influence on modern action and stylized cinema.",https://en.wikipedia.org/wiki/Special:Search?search=Sergio%20Leone
881.0,Michelangelo Antonioni,Director,1912,2007,Michelangelo Antonioni was an Italian filmmaker whose work explored the themes of alienation and the psychological ambiguity of modern life. Films like 'L'Avventura' and 'Blow-Up' broke with traditional narrative structures to focus on mood and visual composition. He is regarded as one of the most visionary and influential directors of the 20th-century European art house.,https://en.wikipedia.org/wiki/Special:Search?search=Michelangelo%20Antonioni
882.0,Jean-Luc Godard,Director,1930,2022,Jean-Luc Godard was a French-Swiss filmmaker and the primary leader of the French New Wave. His debut film 'Breathless' revolutionized cinematic technique through its use of jump cuts and its breaking of the 'fourth wall.' His long and experimental career constantly challenged the conventions of storytelling and the political role of cinema.,https://en.wikipedia.org/wiki/Special:Search?search=Jean-Luc%20Godard
883.0,François Truffaut,Director,1932,1984,François Truffaut was a French filmmaker and a central figure of the French New Wave. His debut film 'The 400 Blows' brought a new level of realism and empathy to the portrayal of childhood and rebellion. His work was defined by a deep love for cinema and a focus on the complexities of human relationships and the 'autobiographical' in art.,https://en.wikipedia.org/wiki/Special:Search?search=Fran%C3%A7ois%20Truffaut
884.0,Andrei Tarkovsky,Director,1932,1986,"Andrei Tarkovsky was a Russian filmmaker whose work is celebrated for its spiritual depth and its unique use of long takes and metaphysical themes. Masterpieces like 'Stalker' and 'Solaris' explored the nature of memory, faith, and the human condition within slow and meditative landscapes. He is regarded as one of the most profound and poetic directors in the history of world cinema.",https://en.wikipedia.org/wiki/Special:Search?search=Andrei%20Tarkovsky
885.0,Werner Herzog,Director,1942,2026,"Werner Herzog is a German filmmaker and documentarian known for his focus on extreme human experiences and the 'ecstatic truth.' Films like 'Aguirre, the Wrath of God' and his many documentaries explore the boundaries between nature and madness. His unique voice and his uncompromising commitment to his vision have made him a primary legend of the international avant-garde.",https://en.wikipedia.org/wiki/Special:Search?search=Werner%20Herzog
886.0,Pedro Almodóvar,Director,1949,2026,"Pedro Almodóvar is a Spanish filmmaker who became the primary voice for the cultural renaissance of post-Franco Spain. His films are celebrated for their vibrant color, their complex female characters, and their exploration of desire and family. His unique blend of melodrama and humor has made him one of the most recognized and influential directors in contemporary world cinema.",https://en.wikipedia.org/wiki/Special:Search?search=Pedro%20Almod%C3%B3var
887.0,Bong Joon-ho,Director,1969,2026,"Bong Joon-ho is a South Korean filmmaker whose work 'Parasite' became the first non-English language film to win the Academy Award for Best Picture. His films often blend dark humor, social commentary, and high-tension thrills to explore themes of class and power. He remains a primary catalyst for the global recognition and success of modern South Korean cinema.",https://en.wikipedia.org/wiki/Special:Search?search=Bong%20Joon-ho
